CaseID,ThermoID,ThermoValue
349,THERMOg,55
349,THERMOh,46
350,THERMOa,47
350,THERMOb,1
350,THERMOc,1
350,THERMOd,58
350,THERMOe,1
350,THERMOf,11
350,THERMOg,31
350,THERMOh,23
352,THERMOa,61
352,THERMOb,1
352,THERMOc,58
352,THERMOd,58
352,THERMOe,41
352,THERMOf,19
352,THERMOg,31
352,THERMOh,38
353,THERMOa,26
353,THERMOb,40
353,THERMOc,41
353,THERMOd,38
353,THERMOe,38
353,THERMOf,34
353,THERMOg,16
353,THERMOh,28
354,THERMOa,17
354,THERMOb,9
354,THERMOc,29
354,THERMOd,38
354,THERMOe,19
354,THERMOf,31
354,THERMOg,36
354,THERMOh,23
355,THERMOa,11
355,THERMOb,52
355,THERMOc,52
355,THERMOd,10
355,THERMOe,50
355,THERMOf,11
355,THERMOg,1
355,THERMOh,10
357,THERMOa,33
357,THERMOb,28
357,THERMOc,29
357,THERMOd,27
357,THERMOe,28
357,THERMOf,31
357,THERMOg,31
357,THERMOh,23
359,THERMOa,33
359,THERMOb,47
359,THERMOc,58
359,THERMOd,38
359,THERMOe,57
359,THERMOf,39
359,THERMOg,31
359,THERMOh,42
366,THERMOa,62
366,THERMOb,60
366,THERMOc,59
366,THERMOd,59
366,THERMOe,58
366,THERMOf,47
366,THERMOg,56
366,THERMOh,54
367,THERMOa,17
367,THERMOb,47
367,THERMOc,29
367,THERMOd,58
367,THERMOe,28
367,THERMOf,31
367,THERMOg,31
367,THERMOh,15
369,THERMOa,11
369,THERMOb,52
369,THERMOc,52
369,THERMOd,6
369,THERMOe,45
369,THERMOf,39
369,THERMOg,50
369,THERMOh,20
370,THERMOa,33
370,THERMOb,28
370,THERMOc,29
370,THERMOd,15
370,THERMOe,33
370,THERMOf,29
370,THERMOg,25
370,THERMOh,23
371,THERMOa,1
371,THERMOb,9
371,THERMOc,23
371,THERMOd,10
371,THERMOe,21
371,THERMOf,6
371,THERMOg,1
371,THERMOh,6
375,THERMOa,50
375,THERMOb,18
375,THERMOc,20
375,THERMOd,46
375,THERMOe,38
375,THERMOf,31
375,THERMOg,31
375,THERMOh,42
377,THERMOa,26
377,THERMOb,47
377,THERMOc,52
377,THERMOd,27
377,THERMOe,50
377,THERMOf,31
377,THERMOg,23
377,THERMOh,23
379,THERMOa,1
379,THERMOb,43
379,THERMOc,43
379,THERMOd,17
379,THERMOe,57
379,THERMOf,42
379,THERMOg,1
379,THERMOh,14
381,THERMOa,1
381,THERMOb,59
381,THERMOc,58
381,THERMOd,58
381,THERMOe,57
381,THERMOf,46
381,THERMOg,1
381,THERMOh,1
382,THERMOa,38
382,THERMOb,2
382,THERMOc,29
382,THERMOd,49
382,THERMOe,18
382,THERMOf,1
382,THERMOg,13
382,THERMOh,28
383,THERMOa,24
383,THERMOb,52
383,THERMOc,47
383,THERMOd,49
383,THERMOe,41
383,THERMOf,42
383,THERMOg,50
383,THERMOh,46
384,THERMOa,33
384,THERMOb,52
384,THERMOc,49
384,THERMOd,49
384,THERMOe,45
384,THERMOf,37
384,THERMOg,42
384,THERMOh,43
386,THERMOa,14
386,THERMOb,17
386,THERMOc,29
386,THERMOd,27
386,THERMOe,28
386,THERMOf,6
386,THERMOg,6
386,THERMOh,6
387,THERMOa,17
387,THERMOb,52
387,THERMOc,58
387,THERMOd,33
387,THERMOe,57
387,THERMOf,37
387,THERMOg,18
387,THERMOh,38
388,THERMOa,11
388,THERMOb,9
388,THERMOc,17
388,THERMOd,10
388,THERMOe,11
388,THERMOf,11
388,THERMOg,31
388,THERMOh,10
390,THERMOa,33
390,THERMOb,18
390,THERMOc,17
390,THERMOd,53
390,THERMOe,11
390,THERMOf,31
390,THERMOg,50
390,THERMOh,42
391,THERMOa,33
391,THERMOb,28
391,THERMOc,41
391,THERMOd,46
391,THERMOe,33
391,THERMOf,21
391,THERMOg,36
391,THERMOh,35
394,THERMOa,33
394,THERMOb,23
394,THERMOc,41
394,THERMOd,38
394,THERMOe,19
394,THERMOf,36
394,THERMOg,41
394,THERMOh,35
395,THERMOa,34
395,THERMOb,28
395,THERMOc,17
395,THERMOd,58
395,THERMOe,17
395,THERMOf,46
395,THERMOg,55
395,THERMOh,53
396,THERMOa,17
396,THERMOb,23
396,THERMOc,29
396,THERMOd,53
396,THERMOe,45
396,THERMOf,36
396,THERMOg,16
396,THERMOh,35
397,THERMOa,11
397,THERMOb,47
397,THERMOc,47
397,THERMOd,33
397,THERMOe,45
397,THERMOf,39
397,THERMOg,21
397,THERMOh,42
398,THERMOa,50
398,THERMOb,18
398,THERMOc,43
398,THERMOd,58
398,THERMOe,28
398,THERMOf,31
398,THERMOg,55
398,THERMOh,53
399,THERMOa,33
399,THERMOb,28
399,THERMOc,29
399,THERMOd,27
399,THERMOe,28
399,THERMOf,31
399,THERMOg,31
399,THERMOh,23
401,THERMOa,2
401,THERMOb,26
401,THERMOc,29
401,THERMOd,10
401,THERMOe,31
401,THERMOf,31
401,THERMOg,6
401,THERMOh,6
402,THERMOa,33
402,THERMOb,28
402,THERMOc,41
402,THERMOd,27
402,THERMOe,45
402,THERMOf,36
402,THERMOg,41
402,THERMOh,35
403,THERMOa,1
403,THERMOb,48
403,THERMOc,38
403,THERMOd,10
403,THERMOe,28
403,THERMOf,37
403,THERMOg,1
403,THERMOh,13
404,THERMOa,33
404,THERMOb,28
404,THERMOc,52
404,THERMOd,54
404,THERMOe,50
404,THERMOf,31
404,THERMOg,31
404,THERMOh,23
405,THERMOa,21
405,THERMOb,59
405,THERMOc,52
405,THERMOd,49
405,THERMOe,55
405,THERMOf,42
405,THERMOg,3
405,THERMOh,17
406,THERMOa,1
406,THERMOb,1
406,THERMOc,1
406,THERMOd,27
406,THERMOe,1
406,THERMOf,1
406,THERMOg,1
406,THERMOh,1
407,THERMOa,50
407,THERMOb,9
407,THERMOc,24
407,THERMOd,42
407,THERMOe,19
407,THERMOf,21
407,THERMOg,10
407,THERMOh,42
408,THERMOa,42
408,THERMOb,43
408,THERMOc,24
408,THERMOd,15
408,THERMOe,28
408,THERMOf,19
408,THERMOg,31
408,THERMOh,9
410,THERMOa,11
410,THERMOb,26
410,THERMOc,47
410,THERMOd,42
410,THERMOe,11
410,THERMOf,6
410,THERMOg,10
410,THERMOh,10
412,THERMOa,61
412,THERMOb,1
412,THERMOc,1
412,THERMOd,27
412,THERMOe,1
412,THERMOf,1
412,THERMOg,55
412,THERMOh,23
414,THERMOa,26
414,THERMOb,1
414,THERMOc,29
414,THERMOd,53
414,THERMOe,1
414,THERMOf,16
414,THERMOg,41
414,THERMOh,28
415,THERMOa,46
415,THERMOb,18
415,THERMOc,47
415,THERMOd,46
415,THERMOe,33
415,THERMOf,1
415,THERMOg,50
415,THERMOh,46
417,THERMOa,6
417,THERMOb,55
417,THERMOc,54
417,THERMOd,49
417,THERMOe,50
417,THERMOf,37
417,THERMOg,31
417,THERMOh,43
419,THERMOa,33
419,THERMOb,1
419,THERMOc,1
419,THERMOd,58
419,THERMOe,1
419,THERMOf,1
419,THERMOg,31
419,THERMOh,23
420,THERMOa,1
420,THERMOb,43
420,THERMOc,43
420,THERMOd,42
420,THERMOe,41
420,THERMOf,37
420,THERMOg,1
420,THERMOh,23
421,THERMOa,33
421,THERMOb,28
421,THERMOc,29
421,THERMOd,27
421,THERMOe,28
421,THERMOf,31
421,THERMOg,31
421,THERMOh,23
422,THERMOa,33
422,THERMOb,28
422,THERMOc,29
422,THERMOd,27
422,THERMOe,28
422,THERMOf,31
422,THERMOg,31
422,THERMOh,23
424,THERMOa,6
424,THERMOb,40
424,THERMOc,49
424,THERMOd,10
424,THERMOe,46
424,THERMOf,31
424,THERMOg,18
424,THERMOh,20
427,THERMOa,17
427,THERMOb,52
427,THERMOc,47
427,THERMOd,15
427,THERMOe,57
427,THERMOf,31
427,THERMOg,21
427,THERMOh,20
429,THERMOa,1
429,THERMOb,47
429,THERMOc,52
429,THERMOd,53
429,THERMOe,57
429,THERMOf,46
429,THERMOg,31
429,THERMOh,35
431,THERMOa,46
431,THERMOb,9
431,THERMOc,23
431,THERMOd,53
431,THERMOe,23
431,THERMOf,19
431,THERMOg,25
431,THERMOh,28
433,THERMOa,33
433,THERMOb,47
433,THERMOc,41
433,THERMOd,33
433,THERMOe,45
433,THERMOf,31
433,THERMOg,16
433,THERMOh,38
434,THERMOa,23
434,THERMOb,21
434,THERMOc,41
434,THERMOd,46
434,THERMOe,38
434,THERMOf,42
434,THERMOg,45
434,THERMOh,40
435,THERMOa,33
435,THERMOb,28
435,THERMOc,4
435,THERMOd,58
435,THERMOe,28
435,THERMOf,31
435,THERMOg,55
435,THERMOh,23
436,THERMOa,25
436,THERMOb,43
436,THERMOc,47
436,THERMOd,38
436,THERMOe,38
436,THERMOf,1
436,THERMOg,45
436,THERMOh,42
437,THERMOa,19
437,THERMOb,28
437,THERMOc,47
437,THERMOd,46
437,THERMOe,41
437,THERMOf,39
437,THERMOg,45
437,THERMOh,42
439,THERMOa,1
439,THERMOb,47
439,THERMOc,54
439,THERMOd,3
439,THERMOe,21
439,THERMOf,31
439,THERMOg,21
439,THERMOh,1
442,THERMOa,50
442,THERMOb,1
442,THERMOc,41
442,THERMOd,53
442,THERMOe,23
442,THERMOf,31
442,THERMOg,31
442,THERMOh,42
444,THERMOa,50
444,THERMOb,23
444,THERMOc,58
444,THERMOd,58
444,THERMOe,45
444,THERMOf,1
444,THERMOg,55
444,THERMOh,1
446,THERMOa,26
446,THERMOb,28
446,THERMOc,47
446,THERMOd,42
446,THERMOe,45
446,THERMOf,37
446,THERMOg,16
446,THERMOh,38
447,THERMOa,11
447,THERMOb,47
447,THERMOc,52
447,THERMOd,23
447,THERMOe,41
447,THERMOf,19
447,THERMOg,1
447,THERMOh,15
450,THERMOa,33
450,THERMOb,55
450,THERMOc,52
450,THERMOd,53
450,THERMOe,46
450,THERMOf,41
450,THERMOg,46
450,THERMOh,53
452,THERMOa,2
452,THERMOb,43
452,THERMOc,43
452,THERMOd,23
452,THERMOe,45
452,THERMOf,34
452,THERMOg,2
452,THERMOh,19
453,THERMOa,26
453,THERMOb,47
453,THERMOc,29
453,THERMOd,46
453,THERMOe,50
453,THERMOf,39
453,THERMOg,45
453,THERMOh,42
454,THERMOa,33
454,THERMOb,43
454,THERMOc,47
454,THERMOd,27
454,THERMOe,41
454,THERMOf,31
454,THERMOg,18
454,THERMOh,23
455,THERMOa,1
455,THERMOb,9
455,THERMOc,47
455,THERMOd,1
455,THERMOe,35
455,THERMOf,36
455,THERMOg,1
455,THERMOh,14
456,THERMOa,28
456,THERMOb,47
456,THERMOc,43
456,THERMOd,27
456,THERMOe,53
456,THERMOf,37
456,THERMOg,29
456,THERMOh,26
457,THERMOa,33
457,THERMOb,1
457,THERMOc,41
457,THERMOd,58
457,THERMOe,45
457,THERMOf,39
457,THERMOg,36
457,THERMOh,28
459,THERMOa,26
459,THERMOb,23
459,THERMOc,43
459,THERMOd,56
459,THERMOe,41
459,THERMOf,31
459,THERMOg,18
459,THERMOh,23
461,THERMOa,19
461,THERMOb,28
461,THERMOc,43
461,THERMOd,27
461,THERMOe,41
461,THERMOf,31
461,THERMOg,31
461,THERMOh,23
462,THERMOa,1
462,THERMOb,1
462,THERMOc,29
462,THERMOd,27
462,THERMOe,28
462,THERMOf,1
462,THERMOg,1
462,THERMOh,1
464,THERMOa,11
464,THERMOb,47
464,THERMOc,38
464,THERMOd,23
464,THERMOe,21
464,THERMOf,34
464,THERMOg,2
464,THERMOh,2
465,THERMOa,39
465,THERMOb,28
465,THERMOc,29
465,THERMOd,33
465,THERMOe,28
465,THERMOf,31
465,THERMOg,31
465,THERMOh,23
466,THERMOa,39
466,THERMOb,35
466,THERMOc,49
466,THERMOd,49
466,THERMOe,46
466,THERMOf,35
466,THERMOg,38
466,THERMOh,35
467,THERMOa,1
467,THERMOb,59
467,THERMOc,29
467,THERMOd,27
467,THERMOe,28
467,THERMOf,1
467,THERMOg,31
467,THERMOh,1
471,THERMOa,19
471,THERMOb,17
471,THERMOc,29
471,THERMOd,42
471,THERMOe,18
471,THERMOf,31
471,THERMOg,42
471,THERMOh,23
475,THERMOa,17
475,THERMOb,52
475,THERMOc,29
475,THERMOd,58
475,THERMOe,28
475,THERMOf,16
475,THERMOg,16
475,THERMOh,23
476,THERMOa,50
476,THERMOb,14
476,THERMOc,24
476,THERMOd,53
476,THERMOe,6
476,THERMOf,42
476,THERMOg,50
476,THERMOh,46
477,THERMOa,11
477,THERMOb,52
477,THERMOc,47
477,THERMOd,33
477,THERMOe,45
477,THERMOf,29
477,THERMOg,18
477,THERMOh,20
478,THERMOa,33
478,THERMOb,17
478,THERMOc,18
478,THERMOd,42
478,THERMOe,18
478,THERMOf,31
478,THERMOg,31
478,THERMOh,23
480,THERMOa,33
480,THERMOb,28
480,THERMOc,29
480,THERMOd,42
480,THERMOe,28
480,THERMOf,31
480,THERMOg,31
480,THERMOh,23
481,THERMOa,11
481,THERMOb,47
481,THERMOc,29
481,THERMOd,27
481,THERMOe,50
481,THERMOf,31
481,THERMOg,31
481,THERMOh,23
484,THERMOa,47
484,THERMOb,9
484,THERMOc,11
484,THERMOd,42
484,THERMOe,11
484,THERMOf,11
484,THERMOg,55
484,THERMOh,10
485,THERMOa,3
485,THERMOb,58
485,THERMOc,52
485,THERMOd,27
485,THERMOe,56
485,THERMOf,45
485,THERMOg,31
485,THERMOh,23
486,THERMOa,33
486,THERMOb,28
486,THERMOc,23
486,THERMOd,30
486,THERMOe,26
486,THERMOf,29
486,THERMOg,21
486,THERMOh,23
487,THERMOa,61
487,THERMOb,28
487,THERMOc,52
487,THERMOd,58
487,THERMOe,33
487,THERMOf,29
487,THERMOg,55
487,THERMOh,53
488,THERMOa,11
488,THERMOb,47
488,THERMOc,41
488,THERMOd,33
488,THERMOe,23
488,THERMOf,31
488,THERMOg,1
488,THERMOh,38
490,THERMOa,3
490,THERMOb,3
490,THERMOc,58
490,THERMOd,58
490,THERMOe,57
490,THERMOf,46
490,THERMOg,55
490,THERMOh,53
496,THERMOa,33
496,THERMOb,28
496,THERMOc,43
496,THERMOd,42
496,THERMOe,28
496,THERMOf,37
496,THERMOg,42
496,THERMOh,38
497,THERMOa,33
497,THERMOb,28
497,THERMOc,29
497,THERMOd,27
497,THERMOe,28
497,THERMOf,31
497,THERMOg,31
497,THERMOh,23
498,THERMOa,61
498,THERMOb,1
498,THERMOc,29
498,THERMOd,58
498,THERMOe,28
498,THERMOf,1
498,THERMOg,42
498,THERMOh,38
501,THERMOa,61
501,THERMOb,59
501,THERMOc,58
501,THERMOd,58
501,THERMOe,57
501,THERMOf,46
501,THERMOg,55
501,THERMOh,53
502,THERMOa,1
502,THERMOb,43
502,THERMOc,52
502,THERMOd,23
502,THERMOe,28
502,THERMOf,37
502,THERMOg,10
502,THERMOh,23
503,THERMOa,21
503,THERMOb,35
503,THERMOc,41
503,THERMOd,35
503,THERMOe,45
503,THERMOf,42
503,THERMOg,28
503,THERMOh,28
504,THERMOa,26
504,THERMOb,48
504,THERMOc,49
504,THERMOd,38
504,THERMOe,45
504,THERMOf,42
504,THERMOg,36
504,THERMOh,46
505,THERMOa,46
505,THERMOb,14
505,THERMOc,20
505,THERMOd,53
505,THERMOe,17
505,THERMOf,31
505,THERMOg,31
505,THERMOh,28
508,THERMOa,33
508,THERMOb,28
508,THERMOc,36
508,THERMOd,53
508,THERMOe,28
508,THERMOf,36
508,THERMOg,41
508,THERMOh,35
509,THERMOa,21
509,THERMOb,31
509,THERMOc,43
509,THERMOd,10
509,THERMOe,28
509,THERMOf,34
509,THERMOg,25
509,THERMOh,23
511,THERMOa,1
511,THERMOb,55
511,THERMOc,29
511,THERMOd,6
511,THERMOe,41
511,THERMOf,31
511,THERMOg,1
511,THERMOh,23
512,THERMOa,26
512,THERMOb,14
512,THERMOc,20
512,THERMOd,53
512,THERMOe,17
512,THERMOf,21
512,THERMOg,31
512,THERMOh,35
514,THERMOa,55
514,THERMOb,28
514,THERMOc,41
514,THERMOd,53
514,THERMOe,28
514,THERMOf,29
514,THERMOg,55
514,THERMOh,28
515,THERMOa,1
515,THERMOb,28
515,THERMOc,11
515,THERMOd,3
515,THERMOe,3
515,THERMOf,47
515,THERMOg,2
515,THERMOh,42
517,THERMOa,37
517,THERMOb,26
517,THERMOc,36
517,THERMOd,33
517,THERMOe,23
517,THERMOf,31
517,THERMOg,31
517,THERMOh,23
518,THERMOa,33
518,THERMOb,28
518,THERMOc,47
518,THERMOd,53
518,THERMOe,46
518,THERMOf,46
518,THERMOg,55
518,THERMOh,53
519,THERMOa,26
519,THERMOb,37
519,THERMOc,36
519,THERMOd,36
519,THERMOe,40
519,THERMOf,31
519,THERMOg,18
519,THERMOh,21
520,THERMOa,46
520,THERMOb,48
520,THERMOc,47
520,THERMOd,53
520,THERMOe,46
520,THERMOf,31
520,THERMOg,31
520,THERMOh,23
521,THERMOa,17
521,THERMOb,40
521,THERMOc,47
521,THERMOd,27
521,THERMOe,33
521,THERMOf,16
521,THERMOg,1
521,THERMOh,13
522,THERMOa,28
522,THERMOb,47
522,THERMOc,29
522,THERMOd,42
522,THERMOe,45
522,THERMOf,37
522,THERMOg,31
522,THERMOh,43
523,THERMOa,33
523,THERMOb,28
523,THERMOc,29
523,THERMOd,27
523,THERMOe,28
523,THERMOf,31
523,THERMOg,31
523,THERMOh,23
525,THERMOa,11
525,THERMOb,47
525,THERMOc,43
525,THERMOd,35
525,THERMOe,45
525,THERMOf,36
525,THERMOg,10
525,THERMOh,35
530,THERMOa,39
530,THERMOb,28
530,THERMOc,29
530,THERMOd,46
530,THERMOe,38
530,THERMOf,16
530,THERMOg,25
530,THERMOh,28
532,THERMOa,14
532,THERMOb,55
532,THERMOc,52
532,THERMOd,53
532,THERMOe,28
532,THERMOf,31
532,THERMOg,31
532,THERMOh,23
533,THERMOa,1
533,THERMOb,28
533,THERMOc,17
533,THERMOd,27
533,THERMOe,33
533,THERMOf,1
533,THERMOg,1
533,THERMOh,28
536,THERMOa,33
536,THERMOb,28
536,THERMOc,29
536,THERMOd,53
536,THERMOe,28
536,THERMOf,31
536,THERMOg,45
536,THERMOh,42
537,THERMOa,55
537,THERMOb,52
537,THERMOc,52
537,THERMOd,53
537,THERMOe,50
537,THERMOf,42
537,THERMOg,50
537,THERMOh,46
539,THERMOa,26
539,THERMOb,28
539,THERMOc,47
539,THERMOd,46
539,THERMOe,33
539,THERMOf,31
539,THERMOg,21
539,THERMOh,20
541,THERMOa,39
541,THERMOb,23
541,THERMOc,36
541,THERMOd,23
541,THERMOe,23
541,THERMOf,21
541,THERMOg,21
541,THERMOh,20
542,THERMOa,42
542,THERMOb,14
542,THERMOc,29
542,THERMOd,42
542,THERMOe,1
542,THERMOf,31
542,THERMOg,36
542,THERMOh,23
544,THERMOa,47
544,THERMOb,1
544,THERMOc,29
544,THERMOd,6
544,THERMOe,6
544,THERMOf,6
544,THERMOg,46
544,THERMOh,38
545,THERMOa,1
545,THERMOb,43
545,THERMOc,58
545,THERMOd,38
545,THERMOe,50
545,THERMOf,39
545,THERMOg,1
545,THERMOh,42
547,THERMOa,19
547,THERMOb,48
547,THERMOc,23
547,THERMOd,42
547,THERMOe,46
547,THERMOf,36
547,THERMOg,21
547,THERMOh,19
552,THERMOa,61
552,THERMOb,59
552,THERMOc,58
552,THERMOd,58
552,THERMOe,28
552,THERMOf,46
552,THERMOg,55
552,THERMOh,53
553,THERMOa,46
553,THERMOb,14
553,THERMOc,23
553,THERMOd,54
553,THERMOe,23
553,THERMOf,16
553,THERMOg,45
553,THERMOh,42
554,THERMOa,43
554,THERMOb,2
554,THERMOc,17
554,THERMOd,42
554,THERMOe,28
554,THERMOf,16
554,THERMOg,16
554,THERMOh,14
555,THERMOa,1
555,THERMOb,59
555,THERMOc,58
555,THERMOd,27
555,THERMOe,57
555,THERMOf,31
555,THERMOg,31
555,THERMOh,53
557,THERMOa,26
557,THERMOb,28
557,THERMOc,36
557,THERMOd,23
557,THERMOe,33
557,THERMOf,31
557,THERMOg,16
557,THERMOh,20
558,THERMOa,26
558,THERMOb,47
558,THERMOc,49
558,THERMOd,46
558,THERMOe,38
558,THERMOf,21
558,THERMOg,50
558,THERMOh,35
559,THERMOa,19
559,THERMOb,28
559,THERMOc,29
559,THERMOd,27
559,THERMOe,28
559,THERMOf,11
559,THERMOg,31
559,THERMOh,23
560,THERMOa,55
560,THERMOb,52
560,THERMOc,52
560,THERMOd,53
560,THERMOe,50
560,THERMOf,42
560,THERMOg,50
560,THERMOh,46
562,THERMOa,33
562,THERMOb,2
562,THERMOc,3
562,THERMOd,58
562,THERMOe,1
562,THERMOf,2
562,THERMOg,44
562,THERMOh,52
564,THERMOa,11
564,THERMOb,47
564,THERMOc,47
564,THERMOd,33
564,THERMOe,41
564,THERMOf,39
564,THERMOg,16
564,THERMOh,20
565,THERMOa,55
565,THERMOb,52
565,THERMOc,52
565,THERMOd,53
565,THERMOe,50
565,THERMOf,42
565,THERMOg,50
565,THERMOh,46
566,THERMOa,1
566,THERMOb,52
566,THERMOc,58
566,THERMOd,53
566,THERMOe,57
566,THERMOf,34
566,THERMOg,31
566,THERMOh,23
567,THERMOa,19
567,THERMOb,37
567,THERMOc,43
567,THERMOd,53
567,THERMOe,41
567,THERMOf,42
567,THERMOg,16
567,THERMOh,48
568,THERMOa,33
568,THERMOb,28
568,THERMOc,29
568,THERMOd,27
568,THERMOe,28
568,THERMOf,31
568,THERMOg,31
568,THERMOh,23
569,THERMOa,62
569,THERMOb,60
569,THERMOc,59
569,THERMOd,59
569,THERMOe,58
569,THERMOf,47
569,THERMOg,56
569,THERMOh,54
570,THERMOa,55
570,THERMOb,52
570,THERMOc,20
570,THERMOd,58
570,THERMOe,18
570,THERMOf,37
570,THERMOg,45
570,THERMOh,53
571,THERMOa,47
571,THERMOb,23
571,THERMOc,49
571,THERMOd,53
571,THERMOe,33
571,THERMOf,31
571,THERMOg,25
571,THERMOh,14
572,THERMOa,33
572,THERMOb,28
572,THERMOc,20
572,THERMOd,27
572,THERMOe,1
572,THERMOf,29
572,THERMOg,25
572,THERMOh,20
573,THERMOa,15
573,THERMOb,12
573,THERMOc,20
573,THERMOd,14
573,THERMOe,17
573,THERMOf,29
573,THERMOg,36
573,THERMOh,20
574,THERMOa,26
574,THERMOb,40
574,THERMOc,29
574,THERMOd,27
574,THERMOe,28
574,THERMOf,31
574,THERMOg,21
574,THERMOh,23
575,THERMOa,19
575,THERMOb,43
575,THERMOc,29
575,THERMOd,53
575,THERMOe,28
575,THERMOf,31
575,THERMOg,31
575,THERMOh,23
576,THERMOa,28
576,THERMOb,52
576,THERMOc,52
576,THERMOd,42
576,THERMOe,50
576,THERMOf,42
576,THERMOg,50
576,THERMOh,46
578,THERMOa,17
578,THERMOb,28
578,THERMOc,47
578,THERMOd,46
578,THERMOe,45
578,THERMOf,36
578,THERMOg,21
578,THERMOh,42
579,THERMOa,1
579,THERMOb,17
579,THERMOc,54
579,THERMOd,1
579,THERMOe,28
579,THERMOf,37
579,THERMOg,1
579,THERMOh,38
580,THERMOa,14
580,THERMOb,52
580,THERMOc,43
580,THERMOd,17
580,THERMOe,46
580,THERMOf,31
580,THERMOg,13
580,THERMOh,20
581,THERMOa,3
581,THERMOb,28
581,THERMOc,43
581,THERMOd,35
581,THERMOe,53
581,THERMOf,31
581,THERMOg,3
581,THERMOh,23
582,THERMOa,61
582,THERMOb,59
582,THERMOc,58
582,THERMOd,58
582,THERMOe,38
582,THERMOf,46
582,THERMOg,55
582,THERMOh,53
583,THERMOa,33
583,THERMOb,28
583,THERMOc,36
583,THERMOd,46
583,THERMOe,38
583,THERMOf,16
583,THERMOg,31
583,THERMOh,14
588,THERMOa,33
588,THERMOb,28
588,THERMOc,29
588,THERMOd,27
588,THERMOe,28
588,THERMOf,31
588,THERMOg,31
588,THERMOh,23
589,THERMOa,33
589,THERMOb,9
589,THERMOc,11
589,THERMOd,58
589,THERMOe,19
589,THERMOf,31
589,THERMOg,45
589,THERMOh,23
590,THERMOa,28
590,THERMOb,35
590,THERMOc,43
590,THERMOd,33
590,THERMOe,18
590,THERMOf,21
590,THERMOg,45
590,THERMOh,21
592,THERMOa,3
592,THERMOb,57
592,THERMOc,47
592,THERMOd,38
592,THERMOe,50
592,THERMOf,43
592,THERMOg,16
592,THERMOh,21
593,THERMOa,61
593,THERMOb,14
593,THERMOc,29
593,THERMOd,58
593,THERMOe,28
593,THERMOf,29
593,THERMOg,55
593,THERMOh,23
595,THERMOa,46
595,THERMOb,48
595,THERMOc,54
595,THERMOd,15
595,THERMOe,41
595,THERMOf,46
595,THERMOg,50
595,THERMOh,46
597,THERMOa,33
597,THERMOb,28
597,THERMOc,46
597,THERMOd,57
597,THERMOe,11
597,THERMOf,39
597,THERMOg,45
597,THERMOh,42
599,THERMOa,19
599,THERMOb,43
599,THERMOc,29
599,THERMOd,16
599,THERMOe,28
599,THERMOf,37
599,THERMOg,31
599,THERMOh,53
600,THERMOa,11
600,THERMOb,52
600,THERMOc,41
600,THERMOd,38
600,THERMOe,50
600,THERMOf,36
600,THERMOg,21
600,THERMOh,28
601,THERMOa,33
601,THERMOb,28
601,THERMOc,29
601,THERMOd,42
601,THERMOe,28
601,THERMOf,31
601,THERMOg,31
601,THERMOh,23
602,THERMOa,50
602,THERMOb,23
602,THERMOc,24
602,THERMOd,53
602,THERMOe,18
602,THERMOf,37
602,THERMOg,42
602,THERMOh,38
604,THERMOa,33
604,THERMOb,1
604,THERMOc,11
604,THERMOd,27
604,THERMOe,1
604,THERMOf,1
604,THERMOg,1
604,THERMOh,1
605,THERMOa,33
605,THERMOb,28
605,THERMOc,29
605,THERMOd,27
605,THERMOe,28
605,THERMOf,31
605,THERMOg,31
605,THERMOh,23
606,THERMOa,11
606,THERMOb,28
606,THERMOc,29
606,THERMOd,25
606,THERMOe,28
606,THERMOf,31
606,THERMOg,31
606,THERMOh,23
609,THERMOa,21
609,THERMOb,35
609,THERMOc,41
609,THERMOd,23
609,THERMOe,28
609,THERMOf,21
609,THERMOg,10
609,THERMOh,23
611,THERMOa,39
611,THERMOb,35
611,THERMOc,36
611,THERMOd,33
611,THERMOe,33
611,THERMOf,34
611,THERMOg,36
611,THERMOh,28
612,THERMOa,33
612,THERMOb,28
612,THERMOc,29
612,THERMOd,27
612,THERMOe,17
612,THERMOf,31
612,THERMOg,31
612,THERMOh,23
613,THERMOa,21
613,THERMOb,48
613,THERMOc,52
613,THERMOd,38
613,THERMOe,57
613,THERMOf,31
613,THERMOg,21
613,THERMOh,46
614,THERMOa,61
614,THERMOb,1
614,THERMOc,20
614,THERMOd,58
614,THERMOe,33
614,THERMOf,31
614,THERMOg,55
614,THERMOh,35
616,THERMOa,17
616,THERMOb,35
616,THERMOc,41
616,THERMOd,35
616,THERMOe,31
616,THERMOf,30
616,THERMOg,28
616,THERMOh,18
617,THERMOa,33
617,THERMOb,28
617,THERMOc,29
617,THERMOd,27
617,THERMOe,28
617,THERMOf,31
617,THERMOg,31
617,THERMOh,23
619,THERMOa,33
619,THERMOb,30
619,THERMOc,32
619,THERMOd,25
619,THERMOe,23
619,THERMOf,31
619,THERMOg,1
619,THERMOh,53
620,THERMOa,1
620,THERMOb,59
620,THERMOc,43
620,THERMOd,42
620,THERMOe,28
620,THERMOf,11
620,THERMOg,10
620,THERMOh,10
621,THERMOa,50
621,THERMOb,1
621,THERMOc,1
621,THERMOd,53
621,THERMOe,1
621,THERMOf,16
621,THERMOg,31
621,THERMOh,38
622,THERMOa,61
622,THERMOb,59
622,THERMOc,58
622,THERMOd,58
622,THERMOe,57
622,THERMOf,46
622,THERMOg,55
622,THERMOh,53
625,THERMOa,1
625,THERMOb,59
625,THERMOc,29
625,THERMOd,27
