CaseID,StructureID,StructureValue
3834,POLCRCT_order,order 2
3834,ECONFAIR2_order,order 1
3834,IMMCULT2_order,order 2
3834,GSSTRUST2_order,order 1
3834,SNSSKEP_order,order 2
3834,QBELIEF3_order,order 1
3834,QBELIEF4_order,order 1
3834,TWKNOW_order,order 2
3834,TWAUTO_order,order 2
3834,JOKE1_order,order 1
3834,CHOICE1_order,order 1
3834,WOMENOPPS_order,order 1
3834,FAIRTRT_order,order 1
3834,TALKREL_order,order 1
3837,SOCTRUST2_order,order 2
3837,CONGPOST_order,
3837,GSSTRUST3_order,order 1
3837,POLCRCT_order,order 1
3837,ECONFAIR2_order,order 1
3837,IMMCULT2_order,order 2
3837,GSSTRUST2_order,order 2
3837,SNSSKEP_order,order 1
3837,QBELIEF3_order,order 1
3837,QBELIEF4_order,order 1
3837,TWKNOW_order,order 1
3837,TWAUTO_order,order 1
3837,JOKE1_order,order 1
3837,CHOICE1_order,order 1
3837,WOMENOPPS_order,order 2
3837,FAIRTRT_order,order 1
3837,TALKREL_order,order 2
3838,SOCTRUST2_order,order 1
3838,CONGPOST_order,order 2
3838,GSSTRUST3_order,order 2
3838,POLCRCT_order,order 2
3838,ECONFAIR2_order,order 1
3838,IMMCULT2_order,order 2
3838,GSSTRUST2_order,order 2
3838,SNSSKEP_order,order 1
3838,QBELIEF3_order,order 2
3838,QBELIEF4_order,order 2
3838,TWKNOW_order,order 2
3838,TWAUTO_order,order 2
3838,JOKE1_order,order 2
3838,CHOICE1_order,order 2
3838,WOMENOPPS_order,order 1
3838,FAIRTRT_order,order 1
3838,TALKREL_order,order 2
3839,SOCTRUST2_order,order 2
3839,CONGPOST_order,order 1
3839,GSSTRUST3_order,order 1
3839,POLCRCT_order,order 2
3839,ECONFAIR2_order,order 2
3839,IMMCULT2_order,order 1
3839,GSSTRUST2_order,order 1
3839,SNSSKEP_order,order 1
3839,QBELIEF3_order,order 1
3839,QBELIEF4_order,order 1
3839,TWKNOW_order,order 1
3839,TWAUTO_order,order 1
3839,JOKE1_order,order 1
3839,CHOICE1_order,order 1
3839,WOMENOPPS_order,order 1
3839,FAIRTRT_order,order 1
3839,TALKREL_order,order 1
3840,SOCTRUST2_order,order 1
3840,CONGPOST_order,order 1
3840,GSSTRUST3_order,order 2
3840,POLCRCT_order,order 1
3840,ECONFAIR2_order,order 2
3840,IMMCULT2_order,order 1
3840,GSSTRUST2_order,order 2
3840,SNSSKEP_order,order 1
3840,QBELIEF3_order,order 2
3840,QBELIEF4_order,order 2
3840,TWKNOW_order,order 2
3840,TWAUTO_order,order 1
3840,JOKE1_order,order 2
3840,CHOICE1_order,order 1
3840,WOMENOPPS_order,order 2
3840,FAIRTRT_order,order 2
3840,TALKREL_order,order 1
3844,SOCTRUST2_order,order 2
3844,CONGPOST_order,
3844,GSSTRUST3_order,order 1
3844,POLCRCT_order,order 1
3844,ECONFAIR2_order,order 1
3844,IMMCULT2_order,order 2
3844,GSSTRUST2_order,order 1
3844,SNSSKEP_order,order 1
3844,QBELIEF3_order,order 1
3844,QBELIEF4_order,order 1
3844,TWKNOW_order,order 2
3844,TWAUTO_order,order 2
3844,JOKE1_order,order 1
3844,CHOICE1_order,order 1
3844,WOMENOPPS_order,order 2
3844,FAIRTRT_order,order 1
3844,TALKREL_order,order 2
3846,SOCTRUST2_order,order 1
3846,CONGPOST_order,order 2
3846,GSSTRUST3_order,order 1
3846,POLCRCT_order,order 2
3846,ECONFAIR2_order,order 2
3846,IMMCULT2_order,order 1
3846,GSSTRUST2_order,order 2
3846,SNSSKEP_order,order 2
3846,QBELIEF3_order,order 1
3846,QBELIEF4_order,order 1
3846,TWKNOW_order,order 2
3846,TWAUTO_order,order 1
3846,JOKE1_order,order 1
3846,CHOICE1_order,order 1
3846,WOMENOPPS_order,order 2
3846,FAIRTRT_order,order 1
3846,TALKREL_order,order 2
3847,SOCTRUST2_order,order 2
3847,CONGPOST_order,order 1
3847,GSSTRUST3_order,order 2
3847,POLCRCT_order,order 2
3847,ECONFAIR2_order,order 2
3847,IMMCULT2_order,order 1
3847,GSSTRUST2_order,order 2
3847,SNSSKEP_order,order 1
3847,QBELIEF3_order,order 2
3847,QBELIEF4_order,order 2
3847,TWKNOW_order,order 1
3847,TWAUTO_order,order 1
3847,JOKE1_order,order 2
3847,CHOICE1_order,order 1
3847,WOMENOPPS_order,order 2
3847,FAIRTRT_order,order 2
3847,TALKREL_order,order 1
3850,SOCTRUST2_order,order 2
3850,CONGPOST_order,order 2
3850,GSSTRUST3_order,order 2
3850,POLCRCT_order,order 1
3850,ECONFAIR2_order,order 2
3850,IMMCULT2_order,order 2
3850,GSSTRUST2_order,order 1
3850,SNSSKEP_order,order 2
3850,QBELIEF3_order,order 1
3850,QBELIEF4_order,order 1
3850,TWKNOW_order,order 1
3850,TWAUTO_order,order 2
3850,JOKE1_order,order 1
3850,CHOICE1_order,order 2
3850,WOMENOPPS_order,order 1
3850,FAIRTRT_order,order 2
3850,TALKREL_order,order 2
3854,SOCTRUST2_order,order 2
3854,CONGPOST_order,order 2
3854,GSSTRUST3_order,order 1
3854,POLCRCT_order,order 1
3854,ECONFAIR2_order,order 2
3854,IMMCULT2_order,order 1
3854,GSSTRUST2_order,order 1
3854,SNSSKEP_order,order 1
3854,QBELIEF3_order,order 1
3854,QBELIEF4_order,order 1
3854,TWKNOW_order,order 1
3854,TWAUTO_order,order 2
3854,JOKE1_order,order 2
3854,CHOICE1_order,order 2
3854,WOMENOPPS_order,order 2
3854,FAIRTRT_order,order 1
3854,TALKREL_order,order 2
3855,SOCTRUST2_order,order 1
3855,CONGPOST_order,order 2
3855,GSSTRUST3_order,order 2
3855,POLCRCT_order,order 1
3855,ECONFAIR2_order,order 2
3855,IMMCULT2_order,order 2
3855,GSSTRUST2_order,order 2
3855,SNSSKEP_order,order 1
3855,QBELIEF3_order,order 2
3855,QBELIEF4_order,order 2
3855,TWKNOW_order,order 1
3855,TWAUTO_order,order 1
3855,JOKE1_order,order 2
3855,CHOICE1_order,order 1
3855,WOMENOPPS_order,order 2
3855,FAIRTRT_order,order 1
3855,TALKREL_order,order 1
3856,SOCTRUST2_order,order 1
3856,CONGPOST_order,order 2
3856,GSSTRUST3_order,order 1
3856,POLCRCT_order,order 2
3856,ECONFAIR2_order,order 1
3856,IMMCULT2_order,order 2
3856,GSSTRUST2_order,order 1
3856,SNSSKEP_order,order 2
3856,QBELIEF3_order,order 2
3856,QBELIEF4_order,order 2
3856,TWKNOW_order,order 1
3856,TWAUTO_order,order 1
3856,JOKE1_order,order 2
3856,CHOICE1_order,order 2
3856,WOMENOPPS_order,order 1
3856,FAIRTRT_order,order 2
3856,TALKREL_order,order 1
3857,SOCTRUST2_order,order 1
3857,CONGPOST_order,order 1
3857,GSSTRUST3_order,order 2
3857,POLCRCT_order,order 1
3857,ECONFAIR2_order,order 1
3857,IMMCULT2_order,order 2
3857,GSSTRUST2_order,order 1
3857,SNSSKEP_order,order 1
3857,QBELIEF3_order,order 1
3857,QBELIEF4_order,order 1
3857,TWKNOW_order,order 2
3857,TWAUTO_order,order 2
3857,JOKE1_order,order 1
3857,CHOICE1_order,order 2
3857,WOMENOPPS_order,order 1
3857,FAIRTRT_order,order 1
3857,TALKREL_order,order 1
3860,SOCTRUST2_order,order 1
3860,CONGPOST_order,order 2
3860,GSSTRUST3_order,order 2
3860,POLCRCT_order,order 2
3860,ECONFAIR2_order,order 2
3860,IMMCULT2_order,order 1
3860,GSSTRUST2_order,order 2
3860,SNSSKEP_order,order 2
3860,QBELIEF3_order,order 1
3860,QBELIEF4_order,order 1
3860,TWKNOW_order,order 1
3860,TWAUTO_order,order 1
3860,JOKE1_order,order 1
3860,CHOICE1_order,order 2
3860,WOMENOPPS_order,order 1
3860,FAIRTRT_order,order 1
3860,TALKREL_order,order 1
3862,SOCTRUST2_order,order 1
3862,CONGPOST_order,order 2
3862,GSSTRUST3_order,order 2
3862,POLCRCT_order,order 2
3862,ECONFAIR2_order,order 2
3862,IMMCULT2_order,order 2
3862,GSSTRUST2_order,order 1
3862,SNSSKEP_order,order 2
3862,QBELIEF3_order,order 1
3862,QBELIEF4_order,order 1
3862,TWKNOW_order,order 2
3862,TWAUTO_order,order 2
3862,JOKE1_order,order 2
3862,CHOICE1_order,order 1
3862,WOMENOPPS_order,order 2
3862,FAIRTRT_order,order 2
3862,TALKREL_order,order 2
3863,SOCTRUST2_order,order 1
3863,CONGPOST_order,order 2
3863,GSSTRUST3_order,order 2
3863,POLCRCT_order,order 1
3863,ECONFAIR2_order,order 1
3863,IMMCULT2_order,order 2
3863,GSSTRUST2_order,order 1
3863,SNSSKEP_order,order 1
3863,QBELIEF3_order,order 1
3863,QBELIEF4_order,order 1
3863,TWKNOW_order,order 1
3863,TWAUTO_order,order 2
3863,JOKE1_order,order 1
3863,CHOICE1_order,order 1
3863,WOMENOPPS_order,order 1
3863,FAIRTRT_order,order 2
3863,TALKREL_order,order 2
3864,SOCTRUST2_order,order 1
3864,CONGPOST_order,order 2
3864,GSSTRUST3_order,order 2
3864,POLCRCT_order,order 1
3864,ECONFAIR2_order,order 1
3864,IMMCULT2_order,order 1
3864,GSSTRUST2_order,order 1
3864,SNSSKEP_order,order 1
3864,QBELIEF3_order,order 1
3864,QBELIEF4_order,order 1
3864,TWKNOW_order,order 1
3864,TWAUTO_order,order 1
3864,JOKE1_order,order 1
3864,CHOICE1_order,order 1
3864,WOMENOPPS_order,order 1
3864,FAIRTRT_order,order 2
3864,TALKREL_order,order 1
3865,SOCTRUST2_order,order 2
3865,CONGPOST_order,order 2
3865,GSSTRUST3_order,order 2
3865,POLCRCT_order,order 2
3865,ECONFAIR2_order,order 2
3865,IMMCULT2_order,order 1
3865,GSSTRUST2_order,order 2
3865,SNSSKEP_order,order 1
3865,QBELIEF3_order,order 2
3865,QBELIEF4_order,order 2
3865,TWKNOW_order,order 1
3865,TWAUTO_order,order 2
3865,JOKE1_order,order 2
3865,CHOICE1_order,order 2
3865,WOMENOPPS_order,order 1
3865,FAIRTRT_order,order 2
3865,TALKREL_order,order 2
3866,SOCTRUST2_order,order 2
3866,CONGPOST_order,order 1
3866,GSSTRUST3_order,order 2
3866,POLCRCT_order,order 1
3866,ECONFAIR2_order,order 1
3866,IMMCULT2_order,order 1
3866,GSSTRUST2_order,order 2
3866,SNSSKEP_order,order 1
3866,QBELIEF3_order,order 2
3866,QBELIEF4_order,order 2
3866,TWKNOW_order,order 2
3866,TWAUTO_order,order 1
3866,JOKE1_order,order 2
3866,CHOICE1_order,order 1
3866,WOMENOPPS_order,order 1
3866,FAIRTRT_order,order 2
3866,TALKREL_order,order 2
3867,SOCTRUST2_order,order 2
3867,CONGPOST_order,order 2
3867,GSSTRUST3_order,order 2
3867,POLCRCT_order,order 1
3867,ECONFAIR2_order,order 1
3867,IMMCULT2_order,order 2
3867,GSSTRUST2_order,order 2
3867,SNSSKEP_order,order 1
3867,QBELIEF3_order,order 2
3867,QBELIEF4_order,order 2
3867,TWKNOW_order,order 1
3867,TWAUTO_order,order 1
3867,JOKE1_order,order 2
3867,CHOICE1_order,order 2
3867,WOMENOPPS_order,order 2
3867,FAIRTRT_order,order 1
3867,TALKREL_order,order 1
3868,SOCTRUST2_order,order 1
3868,CONGPOST_order,order 1
3868,GSSTRUST3_order,order 2
3868,POLCRCT_order,order 2
3868,ECONFAIR2_order,order 2
3868,IMMCULT2_order,order 1
3868,GSSTRUST2_order,order 2
3868,SNSSKEP_order,order 1
3868,QBELIEF3_order,order 1
3868,QBELIEF4_order,order 1
3868,TWKNOW_order,order 1
3868,TWAUTO_order,order 2
3868,JOKE1_order,order 2
3868,CHOICE1_order,order 2
3868,WOMENOPPS_order,order 1
3868,FAIRTRT_order,order 2
3868,TALKREL_order,order 1
3869,SOCTRUST2_order,order 2
3869,CONGPOST_order,order 1
3869,GSSTRUST3_order,order 2
3869,POLCRCT_order,order 1
3869,ECONFAIR2_order,order 2
3869,IMMCULT2_order,order 2
3869,GSSTRUST2_order,order 2
3869,SNSSKEP_order,order 1
3869,QBELIEF3_order,order 1
3869,QBELIEF4_order,order 1
3869,TWKNOW_order,order 2
3869,TWAUTO_order,order 2
3869,JOKE1_order,order 1
3869,CHOICE1_order,order 1
3869,WOMENOPPS_order,order 1
3869,FAIRTRT_order,order 2
3869,TALKREL_order,order 2
3870,SOCTRUST2_order,order 2
3870,CONGPOST_order,order 1
3870,GSSTRUST3_order,order 2
3870,POLCRCT_order,order 2
3870,ECONFAIR2_order,order 1
3870,IMMCULT2_order,order 2
3870,GSSTRUST2_order,order 1
3870,SNSSKEP_order,order 2
3870,QBELIEF3_order,order 2
3870,QBELIEF4_order,order 2
3870,TWKNOW_order,order 1
3870,TWAUTO_order,order 1
3870,JOKE1_order,order 1
3870,CHOICE1_order,order 2
3870,WOMENOPPS_order,order 2
3870,FAIRTRT_order,order 2
3870,TALKREL_order,order 1
3874,SOCTRUST2_order,order 2
3874,CONGPOST_order,order 2
3874,GSSTRUST3_order,order 1
3874,POLCRCT_order,order 2
3874,ECONFAIR2_order,order 2
3874,IMMCULT2_order,order 1
3874,GSSTRUST2_order,order 2
3874,SNSSKEP_order,order 2
3874,QBELIEF3_order,order 1
3874,QBELIEF4_order,order 1
3874,TWKNOW_order,order 1
3874,TWAUTO_order,order 1
3874,JOKE1_order,order 2
3874,CHOICE1_order,order 1
3874,WOMENOPPS_order,order 1
3874,FAIRTRT_order,order 1
3874,TALKREL_order,order 2
3875,SOCTRUST2_order,order 2
3875,CONGPOST_order,order 1
3875,GSSTRUST3_order,order 1
3875,POLCRCT_order,order 2
3875,ECONFAIR2_order,order 2
3875,IMMCULT2_order,order 2
3875,GSSTRUST2_order,order 1
3875,SNSSKEP_order,order 1
3875,QBELIEF3_order,order 1
3875,QBELIEF4_order,order 1
3875,TWKNOW_order,order 2
3875,TWAUTO_order,order 1
3875,JOKE1_order,order 1
3875,CHOICE1_order,order 2
3875,WOMENOPPS_order,order 1
3875,FAIRTRT_order,order 1
3875,TALKREL_order,order 1
3876,SOCTRUST2_order,order 2
3876,CONGPOST_order,order 2
3876,GSSTRUST3_order,order 2
3876,POLCRCT_order,order 2
3876,ECONFAIR2_order,order 1
3876,IMMCULT2_order,order 1
3876,GSSTRUST2_order,order 1
3876,SNSSKEP_order,order 1
3876,QBELIEF3_order,order 1
3876,QBELIEF4_order,order 1
3876,TWKNOW_order,order 2
3876,TWAUTO_order,order 1
3876,JOKE1_order,order 2
3876,CHOICE1_order,order 2
3876,WOMENOPPS_order,order 2
3876,FAIRTRT_order,order 1
3876,TALKREL_order,order 1
3877,SOCTRUST2_order,order 1
3877,CONGPOST_order,
3877,GSSTRUST3_order,order 1
3877,POLCRCT_order,order 2
3877,ECONFAIR2_order,order 2
3877,IMMCULT2_order,order 1
3877,GSSTRUST2_order,order 1
3877,SNSSKEP_order,order 1
3877,QBELIEF3_order,order 2
3877,QBELIEF4_order,order 2
3877,TWKNOW_order,order 1
3877,TWAUTO_order,order 2
3877,JOKE1_order,order 1
3877,CHOICE1_order,order 2
3877,WOMENOPPS_order,order 1
3877,FAIRTRT_order,order 2
3877,TALKREL_order,order 1
3879,SOCTRUST2_order,order 1
3879,CONGPOST_order,order 2
3879,GSSTRUST3_order,order 1
3879,POLCRCT_order,order 2
3879,ECONFAIR2_order,order 1
3879,IMMCULT2_order,order 2
3879,GSSTRUST2_order,order 1
3879,SNSSKEP_order,order 1
3879,QBELIEF3_order,order 2
3879,QBELIEF4_order,order 2
3879,TWKNOW_order,order 2
3879,TWAUTO_order,order 2
3879,JOKE1_order,order 1
3879,CHOICE1_order,order 2
3879,WOMENOPPS_order,order 2
3879,FAIRTRT_order,order 1
3879,TALKREL_order,order 2
3881,SOCTRUST2_order,order 1
3881,CONGPOST_order,order 1
3881,GSSTRUST3_order,order 1
3881,POLCRCT_order,order 1
3881,ECONFAIR2_order,order 2
3881,IMMCULT2_order,order 2
3881,GSSTRUST2_order,order 2
3881,SNSSKEP_order,order 2
3881,QBELIEF3_order,order 2
3881,QBELIEF4_order,order 2
3881,TWKNOW_order,order 1
3881,TWAUTO_order,order 2
3881,JOKE1_order,order 2
3881,CHOICE1_order,order 1
3881,WOMENOPPS_order,order 2
3881,FAIRTRT_order,order 1
3881,TALKREL_order,order 2
3882,SOCTRUST2_order,order 1
3882,CONGPOST_order,order 2
3882,GSSTRUST3_order,order 1
3882,POLCRCT_order,order 1
3882,ECONFAIR2_order,order 1
3882,IMMCULT2_order,order 1
3882,GSSTRUST2_order,order 2
3882,SNSSKEP_order,order 1
3882,QBELIEF3_order,order 1
3882,QBELIEF4_order,order 1
3882,TWKNOW_order,order 2
3882,TWAUTO_order,order 2
3882,JOKE1_order,order 1
3882,CHOICE1_order,order 2
3882,WOMENOPPS_order,order 1
3882,FAIRTRT_order,order 1
3882,TALKREL_order,order 1
3885,SOCTRUST2_order,order 2
3885,CONGPOST_order,order 2
3885,GSSTRUST3_order,order 1
3885,POLCRCT_order,order 1
3885,ECONFAIR2_order,order 1
3885,IMMCULT2_order,order 1
3885,GSSTRUST2_order,order 1
3885,SNSSKEP_order,order 2
3885,QBELIEF3_order,order 1
3885,QBELIEF4_order,order 1
3885,TWKNOW_order,order 2
3885,TWAUTO_order,order 2
3885,JOKE1_order,order 1
3885,CHOICE1_order,order 2
3885,WOMENOPPS_order,order 1
3885,FAIRTRT_order,order 2
3885,TALKREL_order,order 1
3887,SOCTRUST2_order,order 1
3887,CONGPOST_order,order 1
3887,GSSTRUST3_order,order 2
3887,POLCRCT_order,order 1
3887,ECONFAIR2_order,order 2
3887,IMMCULT2_order,order 2
3887,GSSTRUST2_order,order 1
3887,SNSSKEP_order,order 2
3887,QBELIEF3_order,order 1
3887,QBELIEF4_order,order 1
3887,TWKNOW_order,order 1
3887,TWAUTO_order,order 1
3887,JOKE1_order,order 2
3887,CHOICE1_order,order 2
3887,WOMENOPPS_order,order 1
3887,FAIRTRT_order,order 2
3887,TALKREL_order,order 2
3889,SOCTRUST2_order,order 1
3889,CONGPOST_order,order 1
3889,GSSTRUST3_order,order 2
3889,POLCRCT_order,order 2
3889,ECONFAIR2_order,order 1
3889,IMMCULT2_order,order 2
3889,GSSTRUST2_order,order 1
3889,SNSSKEP_order,order 1
3889,QBELIEF3_order,order 1
3889,QBELIEF4_order,order 1
3889,TWKNOW_order,order 2
3889,TWAUTO_order,order 1
3889,JOKE1_order,order 1
3889,CHOICE1_order,order 1
3889,WOMENOPPS_order,order 1
3889,FAIRTRT_order,order 1
3889,TALKREL_order,order 2
3890,SOCTRUST2_order,order 1
3890,CONGPOST_order,order 2
3890,GSSTRUST3_order,order 1
3890,POLCRCT_order,order 1
3890,ECONFAIR2_order,order 2
3890,IMMCULT2_order,order 2
3890,GSSTRUST2_order,order 2
3890,SNSSKEP_order,order 2
3890,QBELIEF3_order,order 1
3890,QBELIEF4_order,order 1
3890,TWKNOW_order,order 1
3890,TWAUTO_order,order 1
3890,JOKE1_order,order 1
3890,CHOICE1_order,order 2
3890,WOMENOPPS_order,order 1
3890,FAIRTRT_order,order 1
3890,TALKREL_order,order 2
3892,SOCTRUST2_order,order 1
3892,CONGPOST_order,order 1
3892,GSSTRUST3_order,order 2
3892,POLCRCT_order,order 1
3892,ECONFAIR2_order,order 2
3892,IMMCULT2_order,order 2
3892,GSSTRUST2_order,order 1
3892,SNSSKEP_order,order 2
3892,QBELIEF3_order,order 1
3892,QBELIEF4_order,order 1
3892,TWKNOW_order,order 2
3892,TWAUTO_order,order 1
3892,JOKE1_order,order 1
3892,CHOICE1_order,order 2
3892,WOMENOPPS_order,order 1
3892,FAIRTRT_order,order 1
3892,TALKREL_order,order 2
3893,SOCTRUST2_order,order 2
3893,CONGPOST_order,order 1
3893,GSSTRUST3_order,order 2
3893,POLCRCT_order,order 1
3893,ECONFAIR2_order,order 1
3893,IMMCULT2_order,order 2
3893,GSSTRUST2_order,order 2
3893,SNSSKEP_order,order 1
3893,QBELIEF3_order,order 1
3893,QBELIEF4_order,order 1
3893,TWKNOW_order,order 1
3893,TWAUTO_order,order 1
3893,JOKE1_order,order 2
3893,CHOICE1_order,order 2
3893,WOMENOPPS_order,order 1
3893,FAIRTRT_order,order 2
3893,TALKREL_order,order 2
3894,SOCTRUST2_order,order 1
3894,CONGPOST_order,order 2
3894,GSSTRUST3_order,order 1
3894,POLCRCT_order,order 2
3894,ECONFAIR2_order,order 2
3894,IMMCULT2_order,order 2
3894,GSSTRUST2_order,order 1
3894,SNSSKEP_order,order 1
3894,QBELIEF3_order,order 2
3894,QBELIEF4_order,order 2
3894,TWKNOW_order,order 2
3894,TWAUTO_order,order 2
3894,JOKE1_order,order 2
3894,CHOICE1_order,order 2
3894,WOMENOPPS_order,order 2
3894,FAIRTRT_order,order 1
3894,TALKREL_order,order 2
3896,SOCTRUST2_order,order 1
3896,CONGPOST_order,order 1
3896,GSSTRUST3_order,order 1
3896,POLCRCT_order,order 2
3896,ECONFAIR2_order,order 1
3896,IMMCULT2_order,order 2
3896,GSSTRUST2_order,order 2
3896,SNSSKEP_order,order 1
3896,QBELIEF3_order,order 1
3896,QBELIEF4_order,order 1
3896,TWKNOW_order,order 2
3896,TWAUTO_order,order 1
3896,JOKE1_order,order 2
3896,CHOICE1_order,order 1
3896,WOMENOPPS_order,order 2
3896,FAIRTRT_order,order 2
3896,TALKREL_order,order 1
3897,SOCTRUST2_order,order 1
3897,CONGPOST_order,order 1
3897,GSSTRUST3_order,order 1
3897,POLCRCT_order,order 1
3897,ECONFAIR2_order,order 2
3897,IMMCULT2_order,order 1
3897,GSSTRUST2_order,order 2
3897,SNSSKEP_order,order 2
3897,QBELIEF3_order,order 1
3897,QBELIEF4_order,order 1
3897,TWKNOW_order,order 2
3897,TWAUTO_order,order 1
3897,JOKE1_order,order 2
3897,CHOICE1_order,order 2
3897,WOMENOPPS_order,order 2
3897,FAIRTRT_order,order 1
3897,TALKREL_order,order 1
3898,SOCTRUST2_order,order 2
3898,CONGPOST_order,order 2
3898,GSSTRUST3_order,order 1
3898,POLCRCT_order,order 2
3898,ECONFAIR2_order,order 2
3898,IMMCULT2_order,order 1
3898,GSSTRUST2_order,order 2
3898,SNSSKEP_order,order 1
3898,QBELIEF3_order,order 2
3898,QBELIEF4_order,order 2
3898,TWKNOW_order,order 2
3898,TWAUTO_order,order 2
3898,JOKE1_order,order 2
3898,CHOICE1_order,order 2
3898,WOMENOPPS_order,order 1
3898,FAIRTRT_order,order 1
3898,TALKREL_order,order 1
3899,SOCTRUST2_order,order 1
3899,CONGPOST_order,order 1
3899,GSSTRUST3_order,order 1
3899,POLCRCT_order,order 2
3899,ECONFAIR2_order,order 2
3899,IMMCULT2_order,order 2
3899,GSSTRUST2_order,order 1
3899,SNSSKEP_order,order 1
3899,QBELIEF3_order,order 1
3899,QBELIEF4_order,order 1
3899,TWKNOW_order,order 2
3899,TWAUTO_order,order 1
3899,JOKE1_order,order 2
3899,CHOICE1_order,order 1
3899,WOMENOPPS_order,order 1
3899,FAIRTRT_order,order 1
3899,TALKREL_order,order 2
3900,SOCTRUST2_order,order 2
3900,CONGPOST_order,order 1
3900,GSSTRUST3_order,order 2
3900,POLCRCT_order,order 2
3900,ECONFAIR2_order,order 1
3900,IMMCULT2_order,order 2
3900,GSSTRUST2_order,order 1
3900,SNSSKEP_order,order 1
3900,QBELIEF3_order,order 2
3900,QBELIEF4_order,order 2
3900,TWKNOW_order,order 2
3900,TWAUTO_order,order 2
3900,JOKE1_order,order 1
3900,CHOICE1_order,order 1
3900,WOMENOPPS_order,order 2
3900,FAIRTRT_order,order 1
3900,TALKREL_order,order 1
3902,SOCTRUST2_order,order 1
3902,CONGPOST_order,order 2
3902,GSSTRUST3_order,order 1
3902,POLCRCT_order,order 2
3902,ECONFAIR2_order,order 1
3902,IMMCULT2_order,order 2
3902,GSSTRUST2_order,order 1
3902,SNSSKEP_order,order 2
3902,QBELIEF3_order,order 1
3902,QBELIEF4_order,order 1
3902,TWKNOW_order,order 1
3902,TWAUTO_order,order 1
3902,JOKE1_order,order 2
3902,CHOICE1_order,order 1
3902,WOMENOPPS_order,order 1
3902,FAIRTRT_order,order 1
3902,TALKREL_order,order 2
3903,SOCTRUST2_order,order 1
3903,CONGPOST_order,
3903,GSSTRUST3_order,order 1
3903,POLCRCT_order,order 1
3903,ECONFAIR2_order,order 1
3903,IMMCULT2_order,order 2
3903,GSSTRUST2_order,order 1
3903,SNSSKEP_order,order 2
3903,QBELIEF3_order,order 2
3903,QBELIEF4_order,order 2
3903,TWKNOW_order,order 2
3903,TWAUTO_order,order 1
3903,JOKE1_order,order 1
3903,CHOICE1_order,order 2
3903,WOMENOPPS_order,order 1
